TIME	TEMP	VCCINT	VCCBRAM	VCCAUX	VP	VN	VAUXP[0]	VAUXN[0]	VAUXP[1]	VAUXN[1]	VAUXP[2]	VAUXN[2]	VAUXP[3]	VAUXN[3]	VAUXP[4]	VAUXN[4]	VAUXP[5]	VAUXN[5]	VAUXP[6]	VAUXN[6]	VAUXP[7]	VAUXN[7]	VAUXP[8]	VAUXN[8]	VAUXP[9]	VAUXN[9]	VAUXP[10]	VAUXN[10]	VAUXP[11]	VAUXN[11]	VAUXP[12]	VAUXN[12]	VAUXP[13]	VAUXN[13]	VAUXP[14]	VAUXN[14]	VAUXP[15]	VAUXN[15]	
3677080	63	1.02	1.02	1.8	0.5	0	0.3285	0	0.0019	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3285	0	0.9687	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3678300	63	1.02	1.02	1.8	0.5	0	0.3314	0	0.0019	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3314	0	0.9697	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3679520	63	1.02	1.02	1.8	0.5	0	0.3343	0	0.0018	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3343	0	0.9708	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3680740	63	1.02	1.02	1.8	0.5	0	0.3372	0	0.0017	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3372	0	0.9718	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3681960	63	1.02	1.02	1.8	0.5	0	0.3401	0	0.0017	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3401	0	0.9728	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3683180	63	1.02	1.02	1.8	0.5	0	0.343	0	0.0016	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.343	0	0.9738	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3684400	63	1.02	1.02	1.8	0.5	0	0.3459	0	0.0015	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3459	0	0.9748	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3685620	63	1.02	1.02	1.8	0.5	0	0.3489	0	0.0015	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3489	0	0.9757	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3686840	63	1.02	1.02	1.8	0.5	0	0.3518	0	0.0014	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3518	0	0.9767	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3688060	63	1.02	1.02	1.8	0.5	0	0.3547	0	0.0014	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3547	0	0.9776	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3689280	63	1.02	1.02	1.8	0.5	0	0.3577	0	0.0013	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3577	0	0.9785	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3690500	63	1.02	1.02	1.8	0.5	0	0.3606	0	0.0013	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3606	0	0.9794	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3691720	63	1.02	1.02	1.8	0.5	0	0.3636	0	0.0012	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3636	0	0.9802	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3692940	63	1.02	1.02	1.8	0.5	0	0.3665	0	0.0012	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3665	0	0.9811	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3694160	63	1.02	1.02	1.8	0.5	0	0.3695	0	0.0011	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3695	0	0.9819	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3695380	63	1.02	1.02	1.8	0.5	0	0.3724	0	0.0011	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3724	0	0.9827	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3696600	63	1.02	1.02	1.8	0.5	0	0.3754	0	0.001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3754	0	0.9835	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3697820	63	1.02	1.02	1.8	0.5	0	0.3784	0	0.001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3784	0	0.9843	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3699040	63	1.02	1.02	1.8	0.5	0	0.3814	0	0.0009	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3814	0	0.985	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3700260	63	1.02	1.02	1.8	0.5	0	0.3844	0	0.0009	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3844	0	0.9858	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3701480	63	1.02	1.02	1.8	0.5	0	0.3873	0	0.0008	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3873	0	0.9865	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3702700	63	1.02	1.02	1.8	0.5	0	0.3903	0	0.0008	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3903	0	0.9872	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3703920	63	1.02	1.02	1.8	0.5	0	0.3933	0	0.0007	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3933	0	0.9879	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3705140	63	1.02	1.02	1.8	0.5	0	0.3963	0	0.0007	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3963	0	0.9885	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3706360	63	1.02	1.02	1.8	0.5	0	0.3994	0	0.0007	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.3994	0	0.9892	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3707580	63	1.02	1.02	1.8	0.5	0	0.4024	0	0.0006	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4024	0	0.9898	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3708800	63	1.02	1.02	1.8	0.5	0	0.4054	0	0.0006	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4054	0	0.9904	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3710020	63	1.02	1.02	1.8	0.5	0	0.4084	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4084	0	0.991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3711240	63	1.02	1.02	1.8	0.5	0	0.4114	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4114	0	0.9916	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3712460	63	1.02	1.02	1.8	0.5	0	0.4144	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4144	0	0.9921	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3713680	63	1.02	1.02	1.8	0.5	0	0.4175	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4175	0	0.9926	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3714900	63	1.02	1.02	1.8	0.5	0	0.4205	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4205	0	0.9932	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3716120	63	1.02	1.02	1.8	0.5	0	0.4235	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4235	0	0.9937	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3717340	63	1.02	1.02	1.8	0.5	0	0.4266	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4266	0	0.9941	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3718560	63	1.02	1.02	1.8	0.5	0	0.4296	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4296	0	0.9946	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3719780	63	1.02	1.02	1.8	0.5	0	0.4326	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4326	0	0.995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3721000	63	1.02	1.02	1.8	0.5	0	0.4357	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4357	0	0.9955	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3722220	63	1.02	1.02	1.8	0.5	0	0.4387	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4387	0	0.9959	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3723440	63	1.02	1.02	1.8	0.5	0	0.4418	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4418	0	0.9962	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3724660	63	1.02	1.02	1.8	0.5	0	0.4448	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4448	0	0.9966	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3725880	63	1.02	1.02	1.8	0.5	0	0.4479	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4479	0	0.997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3727100	63	1.02	1.02	1.8	0.5	0	0.4509	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4509	0	0.9973	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3728320	63	1.02	1.02	1.8	0.5	0	0.454	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.454	0	0.9976	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3729540	63	1.02	1.02	1.8	0.5	0	0.4571	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4571	0	0.9979	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3730760	63	1.02	1.02	1.8	0.5	0	0.4601	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4601	0	0.9982	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3731980	63	1.02	1.02	1.8	0.5	0	0.4632	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4632	0	0.9984	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3733200	63	1.02	1.02	1.8	0.5	0	0.4662	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4662	0	0.9986	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3734420	63	1.02	1.02	1.8	0.5	0	0.4693	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4693	0	0.9989	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3735640	63	1.02	1.02	1.8	0.5	0	0.4724	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4724	0	0.9991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3736860	63	1.02	1.02	1.8	0.5	0	0.4754	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4754	0	0.9992	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3738080	63	1.02	1.02	1.8	0.5	0	0.4785	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4785	0	0.9994	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3739300	63	1.02	1.02	1.8	0.5	0	0.4816	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4816	0	0.9995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3740520	63	1.02	1.02	1.8	0.5	0	0.4846	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4846	0	0.9997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3741740	63	1.02	1.02	1.8	0.5	0	0.4877	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4877	0	0.9998	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3742960	63	1.02	1.02	1.8	0.5	0	0.4908	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4908	0	0.9998	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3744180	63	1.02	1.02	1.8	0.5	0	0.4939	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4939	0	0.9999	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3745400	63	1.02	1.02	1.8	0.5	0	0.4969	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.4969	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3746620	63	1.02	1.02	1.8	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3747840	63	1.02	1.02	1.8	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3749060	63	1.02	1.02	1.8	0.5	0	0.5031	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5031	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3750280	63	1.02	1.02	1.8	0.5	0	0.5061	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5061	0	1	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3751500	63	1.02	1.02	1.8	0.5	0	0.5092	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5092	0	0.9999	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3752720	63	1.02	1.02	1.8	0.5	0	0.5123	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5123	0	0.9998	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3753940	63	1.02	1.02	1.8	0.5	0	0.5154	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5154	0	0.9998	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3755160	63	1.02	1.02	1.8	0.5	0	0.5184	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5184	0	0.9997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3756380	63	1.02	1.02	1.8	0.5	0	0.5215	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5215	0	0.9995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3757600	63	1.02	1.02	1.8	0.5	0	0.5246	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5246	0	0.9994	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3758820	63	1.02	1.02	1.8	0.5	0	0.5276	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5276	0	0.9992	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3760040	63	1.02	1.02	1.8	0.5	0	0.5307	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5307	0	0.9991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3761260	63	1.02	1.02	1.8	0.5	0	0.5338	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5338	0	0.9989	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3762480	63	1.02	1.02	1.8	0.5	0	0.5368	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5368	0	0.9986	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3763700	63	1.02	1.02	1.8	0.5	0	0.5399	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5399	0	0.9984	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3764920	63	1.02	1.02	1.8	0.5	0	0.5429	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5429	0	0.9982	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3766140	63	1.02	1.02	1.8	0.5	0	0.546	0	0.0001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.546	0	0.9979	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3767360	63	1.02	1.02	1.8	0.5	0	0.5491	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5491	0	0.9976	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3768580	63	1.02	1.02	1.8	0.5	0	0.5521	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5521	0	0.9973	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3769800	63	1.02	1.02	1.8	0.5	0	0.5552	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5552	0	0.997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3771020	63	1.02	1.02	1.8	0.5	0	0.5582	0	0.0002	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5582	0	0.9966	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3772240	63	1.02	1.02	1.8	0.5	0	0.5613	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5613	0	0.9962	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3773460	63	1.02	1.02	1.8	0.5	0	0.5643	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5643	0	0.9959	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3774680	63	1.02	1.02	1.8	0.5	0	0.5674	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5674	0	0.9955	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3775900	63	1.02	1.02	1.8	0.5	0	0.5704	0	0.0003	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5704	0	0.995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3777120	63	1.02	1.02	1.8	0.5	0	0.5734	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5734	0	0.9946	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3778340	63	1.02	1.02	1.8	0.5	0	0.5765	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5765	0	0.9941	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3779560	63	1.02	1.02	1.8	0.5	0	0.5795	0	0.0004	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5795	0	0.9937	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3780780	63	1.02	1.02	1.8	0.5	0	0.5825	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5825	0	0.9932	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3782000	63	1.02	1.02	1.8	0.5	0	0.5856	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5856	0	0.9926	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3783220	63	1.02	1.02	1.8	0.5	0	0.5886	0	0.0005	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5886	0	0.9921	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3784440	63	1.02	1.02	1.8	0.5	0	0.5916	0	0.0006	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5916	0	0.9916	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3785660	63	1.02	1.02	1.8	0.5	0	0.5946	0	0.0006	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5946	0	0.991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3786880	63	1.02	1.02	1.8	0.5	0	0.5976	0	0.0006	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5976	0	0.9904	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3788100	63	1.02	1.02	1.8	0.5	0	0.6006	0	0.0007	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6006	0	0.9898	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3789320	63	1.02	1.02	1.8	0.5	0	0.6037	0	0.0007	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6037	0	0.9892	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3790540	63	1.02	1.02	1.8	0.5	0	0.6067	0	0.0008	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6067	0	0.9885	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3791760	63	1.02	1.02	1.8	0.5	0	0.6097	0	0.0008	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6097	0	0.9879	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3792980	63	1.02	1.02	1.8	0.5	0	0.6127	0	0.0008	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6127	0	0.9872	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3794200	63	1.02	1.02	1.8	0.5	0	0.6156	0	0.0009	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6156	0	0.9865	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3795420	63	1.02	1.02	1.8	0.5	0	0.6186	0	0.0009	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6186	0	0.9858	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3796640	63	1.02	1.02	1.8	0.5	0	0.6216	0	0.001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6216	0	0.985	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3797860	63	1.02	1.02	1.8	0.5	0	0.6246	0	0.001	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6246	0	0.9843	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3799080	63	1.02	1.02	1.8	0.5	0	0.6276	0	0.0011	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6276	0	0.9835	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3800300	63	1.02	1.02	1.8	0.5	0	0.6305	0	0.0011	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6305	0	0.9827	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3801520	63	1.02	1.02	1.8	0.5	0	0.6335	0	0.0012	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6335	0	0.9819	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3802740	63	1.02	1.02	1.8	0.5	0	0.6364	0	0.0012	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6364	0	0.9811	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3803960	63	1.02	1.02	1.8	0.5	0	0.6394	0	0.0013	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6394	0	0.9802	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3805180	63	1.02	1.02	1.8	0.5	0	0.6423	0	0.0013	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6423	0	0.9794	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3806400	63	1.02	1.02	1.8	0.5	0	0.6453	0	0.0014	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6453	0	0.9785	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3807620	63	1.02	1.02	1.8	0.5	0	0.6482	0	0.0015	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6482	0	0.9776	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
3808840	63	1.02	1.02	1.8	0.5	0	0.6511	0	0.0015	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6511	0	0.9767	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
